season,round,race_name,race_date,circuit_id,driver_id,driver_code,constructor_id,grid,finish_position,points,status,laps_completed
2022,19,United States Grand Prix,2022-10-23,americas,hamilton,HAM,mercedes,3,2,18,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,leclerc,LEC,ferrari,12,3,15,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,perez,PER,red_bull,9,4,12,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,russell,RUS,mercedes,4,5,11,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,norris,NOR,mclaren,6,6,8,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,alonso,ALO,alpine,14,7,6,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,vettel,VET,aston_martin,10,8,4,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,kevin_magnussen,MAG,haas,13,9,2,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,tsunoda,TSU,alphatauri,19,10,1,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,ocon,OCO,alpine,0,11,0,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,zhou,ZHO,alfa,18,12,0,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,albon,ALB,williams,8,13,0,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,gasly,GAS,alphatauri,11,14,0,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,mick_schumacher,MSC,haas,16,15,0,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,ricciardo,RIC,mclaren,15,16,0,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,latifi,LAT,williams,17,17,0,Finished,56
2022,19,United States Grand Prix,2022-10-23,americas,stroll,STR,aston_martin,5,18,0,Collision,21
2022,19,United States Grand Prix,2022-10-23,americas,bottas,BOT,alfa,7,19,0,Spun off,16
2022,19,United States Grand Prix,2022-10-23,americas,sainz,SAI,ferrari,1,20,0,Collision damage,1
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,max_verstappen,VER,red_bull,1,1,25,Finished,71
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,hamilton,HAM,mercedes,3,2,18,Finished,71
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,perez,PER,red_bull,4,3,15,Finished,71
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,russell,RUS,mercedes,2,4,13,Finished,71
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,sainz,SAI,ferrari,5,5,10,Finished,71
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,leclerc,LEC,ferrari,7,6,8,Finished,71
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,ricciardo,RIC,mclaren,11,7,6,+1 Lap,70
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,ocon,OCO,alpine,10,8,4,+1 Lap,70
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,norris,NOR,mclaren,8,9,2,+1 Lap,70
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,bottas,BOT,alfa,6,10,1,+1 Lap,70
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,gasly,GAS,alphatauri,14,11,0,+1 Lap,70
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,albon,ALB,williams,17,12,0,+1 Lap,70
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,zhou,ZHO,alfa,12,13,0,+1 Lap,70
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,vettel,VET,aston_martin,16,14,0,+1 Lap,70
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,stroll,STR,aston_martin,20,15,0,+1 Lap,70
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,mick_schumacher,MSC,haas,15,16,0,+1 Lap,70
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,kevin_magnussen,MAG,haas,19,17,0,+1 Lap,70
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,latifi,LAT,williams,18,18,0,+2 Laps,69
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,alonso,ALO,alpine,9,19,0,Engine,63
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,tsunoda,TSU,alphatauri,13,20,0,Collision damage,50
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,russell,RUS,mercedes,1,1,26,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,hamilton,HAM,mercedes,2,2,18,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,sainz,SAI,ferrari,7,3,15,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,leclerc,LEC,ferrari,5,4,12,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,alonso,ALO,alpine,17,5,10,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,max_verstappen,VER,red_bull,3,6,8,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,perez,PER,red_bull,4,7,6,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,ocon,OCO,alpine,16,8,4,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,bottas,BOT,alfa,14,9,2,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,stroll,STR,aston_martin,15,10,1,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,vettel,VET,aston_martin,9,11,0,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,zhou,ZHO,alfa,13,12,0,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,mick_schumacher,MSC,haas,12,13,0,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,gasly,GAS,alphatauri,10,14,0,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,albon,ALB,williams,19,15,0,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,latifi,LAT,williams,18,16,0,Finished,71
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,tsunoda,TSU,alphatauri,0,17,0,+1 Lap,70
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,norris,NOR,mclaren,6,18,0,Gearbox,50
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,kevin_magnussen,MAG,haas,8,19,0,Collision,0
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,ricciardo,RIC,mclaren,11,20,0,Collision,0
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,max_verstappen,VER,red_bull,1,1,25,Finished,58
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,leclerc,LEC,ferrari,3,2,18,Finished,58
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,perez,PER,red_bull,2,3,15,Finished,58
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,sainz,SAI,ferrari,4,4,12,Finished,58
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,russell,RUS,mercedes,6,5,10,Finished,58
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,norris,NOR,mclaren,7,6,9,Finished,58
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,ocon,OCO,alpine,8,7,6,Finished,58
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,stroll,STR,aston_martin,14,8,4,Finished,58
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,ricciardo,RIC,mclaren,13,9,2,Finished,58
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,vettel,VET,aston_martin,9,10,1,Finished,58
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,tsunoda,TSU,alphatauri,11,11,0,Finished,58
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,zhou,ZHO,alfa,15,12,0,+1 Lap,57
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,albon,ALB,williams,19,13,0,+1 Lap,57
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,gasly,GAS,alphatauri,17,14,0,+1 Lap,57
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,bottas,BOT,alfa,18,15,0,+1 Lap,57
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,mick_schumacher,MSC,haas,12,16,0,+1 Lap,57
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,kevin_magnussen,MAG,haas,16,17,0,+1 Lap,57
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,hamilton,HAM,mercedes,5,18,0,Hydraulics,55
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,latifi,LAT,williams,20,19,0,Collision damage,55
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,alonso,ALO,alpine,10,20,0,Water leak,27
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,max_verstappen,VER,red_bull,1,1,25,Finished,57
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,perez,PER,red_bull,2,2,18,Finished,57
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,alonso,ALO,aston_martin,5,3,15,Finished,57
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,sainz,SAI,ferrari,4,4,12,Finished,57
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,hamilton,HAM,mercedes,7,5,10,Finished,57
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,stroll,STR,aston_martin,8,6,8,Finished,57
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,russell,RUS,mercedes,6,7,6,Finished,57
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,bottas,BOT,alfa,12,8,4,Finished,57
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,gasly,GAS,alpine,20,9,2,Finished,57
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,albon,ALB,williams,15,10,1,Finished,57
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,tsunoda,TSU,alphatauri,14,11,0,Finished,57
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,sargeant,SAR,williams,16,12,0,Lapped,56
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,kevin_magnussen,MAG,haas,17,13,0,Lapped,56
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,de_vries,DEV,alphatauri,19,14,0,Lapped,56
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,hulkenberg,HUL,haas,10,15,0,Lapped,56
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,zhou,ZHO,alfa,13,16,0,Lapped,56
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,norris,NOR,mclaren,11,17,0,Lapped,55
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,ocon,OCO,alpine,9,18,0,Retired,41
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,leclerc,LEC,ferrari,3,19,0,Retired,39
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,piastri,PIA,mclaren,18,20,0,Retired,13
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,perez,PER,red_bull,1,1,25,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,max_verstappen,VER,red_bull,15,2,19,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,alonso,ALO,aston_martin,2,3,15,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,russell,RUS,mercedes,3,4,12,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,hamilton,HAM,mercedes,7,5,10,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,sainz,SAI,ferrari,4,6,8,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,leclerc,LEC,ferrari,12,7,6,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,ocon,OCO,alpine,6,8,4,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,gasly,GAS,alpine,9,9,2,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,kevin_magnussen,MAG,haas,13,10,1,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,tsunoda,TSU,alphatauri,16,11,0,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,hulkenberg,HUL,haas,10,12,0,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,zhou,ZHO,alfa,11,13,0,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,de_vries,DEV,alphatauri,18,14,0,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,piastri,PIA,mclaren,8,15,0,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,sargeant,SAR,williams,20,16,0,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,norris,NOR,mclaren,19,17,0,Finished,50
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,bottas,BOT,alfa,14,18,0,Lapped,49
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,albon,ALB,williams,17,19,0,Retired,27
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,stroll,STR,aston_martin,5,20,0,Retired,16
2023,3,Australian Grand Prix,2023-04-02,albert_park,max_verstappen,VER,red_bull,1,1,25,Finished,58
2023,3,Australian Grand Prix,2023-04-02,albert_park,hamilton,HAM,mercedes,3,2,18,Finished,58
2023,3,Australian Grand Prix,2023-04-02,albert_park,alonso,ALO,aston_martin,4,3,15,Finished,58
2023,3,Australian Grand Prix,2023-04-02,albert_park,stroll,STR,aston_martin,6,4,12,Finished,58
2023,3,Australian Grand Prix,2023-04-02,albert_park,perez,PER,red_bull,20,5,11,Finished,58
2023,3,Australian Grand Prix,2023-04-02,albert_park,norris,NOR,mclaren,13,6,8,Finished,58
2023,3,Australian Grand Prix,2023-04-02,albert_park,hulkenberg,HUL,haas,10,7,6,Finished,58
2023,3,Australian Grand Prix,2023-04-02,albert_park,piastri,PIA,mclaren,16,8,4,Finished,58
2023,3,Australian Grand Prix,2023-04-02,albert_park,zhou,ZHO,alfa,17,9,2,Finished,58
2023,3,Australian Grand Prix,2023-04-02,albert_park,tsunoda,TSU,alphatauri,12,10,1,Finished,58
2023,3,Australian Grand Prix,2023-04-02,albert_park,bottas,BOT,alfa,19,11,0,Finished,58
2023,3,Australian Grand Prix,2023-04-02,albert_park,sainz,SAI,ferrari,5,12,0,Finished,58
2023,3,Australian Grand Prix,2023-04-02,albert_park,gasly,GAS,alpine,9,13,0,Retired,56
2023,3,Australian Grand Prix,2023-04-02,albert_park,ocon,OCO,alpine,11,14,0,Retired,56
2023,3,Australian Grand Prix,2023-04-02,albert_park,de_vries,DEV,alphatauri,15,15,0,Retired,56
2023,3,Australian Grand Prix,2023-04-02,albert_park,sargeant,SAR,williams,18,16,0,Retired,56
2023,3,Australian Grand Prix,2023-04-02,albert_park,kevin_magnussen,MAG,haas,14,17,0,Retired,52
2023,3,Australian Grand Prix,2023-04-02,albert_park,russell,RUS,mercedes,2,18,0,Retired,17
2023,3,Australian Grand Prix,2023-04-02,albert_park,albon,ALB,williams,8,19,0,Retired,6
2023,3,Australian Grand Prix,2023-04-02,albert_park,leclerc,LEC,ferrari,7,20,0,Retired,0
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,perez,PER,red_bull,3,1,25,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,max_verstappen,VER,red_bull,2,2,18,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,leclerc,LEC,ferrari,1,3,15,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,alonso,ALO,aston_martin,6,4,12,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,sainz,SAI,ferrari,4,5,10,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,hamilton,HAM,mercedes,5,6,8,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,stroll,STR,aston_martin,9,7,6,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,russell,RUS,mercedes,11,8,5,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,norris,NOR,mclaren,7,9,2,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,tsunoda,TSU,alphatauri,8,10,1,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,piastri,PIA,mclaren,10,11,0,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,albon,ALB,williams,12,12,0,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,kevin_magnussen,MAG,haas,16,13,0,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,gasly,GAS,alpine,17,14,0,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,ocon,OCO,alpine,19,15,0,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,sargeant,SAR,williams,14,16,0,Finished,51
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,hulkenberg,HUL,haas,20,17,0,Lapped,50
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,bottas,BOT,alfa,13,18,0,Lapped,50
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,zhou,ZHO,alfa,15,19,0,Retired,36
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,de_vries,DEV,alphatauri,18,20,0,Retired,9
2023,5,Miami Grand Prix,2023-05-07,miami,max_verstappen,VER,red_bull,9,1,26,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,perez,PER,red_bull,1,2,18,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,alonso,ALO,aston_martin,2,3,15,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,russell,RUS,mercedes,6,4,12,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,sainz,SAI,ferrari,3,5,10,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,hamilton,HAM,mercedes,13,6,8,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,leclerc,LEC,ferrari,7,7,6,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,gasly,GAS,alpine,5,8,4,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,ocon,OCO,alpine,8,9,2,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,kevin_magnussen,MAG,haas,4,10,1,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,tsunoda,TSU,alphatauri,17,11,0,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,stroll,STR,aston_martin,18,12,0,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,bottas,BOT,alfa,10,13,0,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,albon,ALB,williams,11,14,0,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,hulkenberg,HUL,haas,12,15,0,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,zhou,ZHO,alfa,14,16,0,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,norris,NOR,mclaren,16,17,0,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,de_vries,DEV,alphatauri,15,18,0,Finished,57
2023,5,Miami Grand Prix,2023-05-07,miami,piastri,PIA,mclaren,19,19,0,Lapped,56
2023,5,Miami Grand Prix,2023-05-07,miami,sargeant,SAR,williams,20,20,0,Lapped,56
2023,6,Monaco Grand Prix,2023-05-28,monaco,max_verstappen,VER,red_bull,1,1,25,Finished,78
2023,6,Monaco Grand Prix,2023-05-28,monaco,alonso,ALO,aston_martin,2,2,18,Finished,78
2023,6,Monaco Grand Prix,2023-05-28,monaco,ocon,OCO,alpine,3,3,15,Finished,78
2023,6,Monaco Grand Prix,2023-05-28,monaco,hamilton,HAM,mercedes,5,4,13,Finished,78
2023,6,Monaco Grand Prix,2023-05-28,monaco,russell,RUS,mercedes,8,5,10,Finished,78
2023,6,Monaco Grand Prix,2023-05-28,monaco,leclerc,LEC,ferrari,6,6,8,Finished,78
2023,6,Monaco Grand Prix,2023-05-28,monaco,gasly,GAS,alpine,7,7,6,Finished,78
2023,6,Monaco Grand Prix,2023-05-28,monaco,sainz,SAI,ferrari,4,8,4,Finished,78
2023,6,Monaco Grand Prix,2023-05-28,monaco,norris,NOR,mclaren,10,9,2,Lapped,77
2023,6,Monaco Grand Prix,2023-05-28,monaco,piastri,PIA,mclaren,11,10,1,Lapped,77
2023,6,Monaco Grand Prix,2023-05-28,monaco,bottas,BOT,alfa,15,11,0,Lapped,77
2023,6,Monaco Grand Prix,2023-05-28,monaco,de_vries,DEV,alphatauri,12,12,0,Lapped,77
2023,6,Monaco Grand Prix,2023-05-28,monaco,zhou,ZHO,alfa,19,13,0,Lapped,77
2023,6,Monaco Grand Prix,2023-05-28,monaco,albon,ALB,williams,13,14,0,Lapped,77
2023,6,Monaco Grand Prix,2023-05-28,monaco,tsunoda,TSU,alphatauri,9,15,0,Lapped,76
2023,6,Monaco Grand Prix,2023-05-28,monaco,perez,PER,red_bull,20,16,0,Lapped,76
2023,6,Monaco Grand Prix,2023-05-28,monaco,hulkenberg,HUL,haas,18,17,0,Lapped,76
2023,6,Monaco Grand Prix,2023-05-28,monaco,sargeant,SAR,williams,16,18,0,Lapped,76
2023,6,Monaco Grand Prix,2023-05-28,monaco,kevin_magnussen,MAG,haas,17,19,0,Retired,70
2023,6,Monaco Grand Prix,2023-05-28,monaco,stroll,STR,aston_martin,14,20,0,Retired,53
2023,7,Spanish Grand Prix,2023-06-04,catalunya,max_verstappen,VER,red_bull,1,1,26,Finished,66
2023,7,Spanish Grand Prix,2023-06-04,catalunya,hamilton,HAM,mercedes,4,2,18,Finished,66
2023,7,Spanish Grand Prix,2023-06-04,catalunya,russell,RUS,mercedes,12,3,15,Finished,66
2023,7,Spanish Grand Prix,2023-06-04,catalunya,perez,PER,red_bull,11,4,12,Finished,66
2023,7,Spanish Grand Prix,2023-06-04,catalunya,sainz,SAI,ferrari,2,5,10,Finished,66
2023,7,Spanish Grand Prix,2023-06-04,catalunya,stroll,STR,aston_martin,5,6,8,Finished,66
2023,7,Spanish Grand Prix,2023-06-04,catalunya,alonso,ALO,aston_martin,8,7,6,Finished,66
2023,7,Spanish Grand Prix,2023-06-04,catalunya,ocon,OCO,alpine,6,8,4,Finished,66
2023,7,Spanish Grand Prix,2023-06-04,catalunya,zhou,ZHO,alfa,13,9,2,Finished,66
2023,7,Spanish Grand Prix,2023-06-04,catalunya,gasly,GAS,alpine,10,10,1,Finished,66
2023,7,Spanish Grand Prix,2023-06-04,catalunya,leclerc,LEC,ferrari,19,11,0,Finished,66
2023,7,Spanish Grand Prix,2023-06-04,catalunya,tsunoda,TSU,alphatauri,15,12,0,Finished,66
2023,7,Spanish Grand Prix,2023-06-04,catalunya,piastri,PIA,mclaren,9,13,0,Lapped,65
2023,7,Spanish Grand Prix,2023-06-04,catalunya,de_vries,DEV,alphatauri,14,14,0,Lapped,65
2023,7,Spanish Grand Prix,2023-06-04,catalunya,hulkenberg,HUL,haas,7,15,0,Lapped,65
2023,7,Spanish Grand Prix,2023-06-04,catalunya,albon,ALB,williams,18,16,0,Lapped,65
2023,7,Spanish Grand Prix,2023-06-04,catalunya,norris,NOR,mclaren,3,17,0,Lapped,65
2023,7,Spanish Grand Prix,2023-06-04,catalunya,kevin_magnussen,MAG,haas,17,18,0,Lapped,65
2023,7,Spanish Grand Prix,2023-06-04,catalunya,bottas,BOT,alfa,16,19,0,Lapped,65
2023,7,Spanish Grand Prix,2023-06-04,catalunya,sargeant,SAR,williams,20,20,0,Lapped,65
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,max_verstappen,VER,red_bull,1,1,25,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,alonso,ALO,aston_martin,2,2,18,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,hamilton,HAM,mercedes,3,3,15,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,leclerc,LEC,ferrari,10,4,12,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,sainz,SAI,ferrari,11,5,10,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,perez,PER,red_bull,12,6,9,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,albon,ALB,williams,9,7,6,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,ocon,OCO,alpine,6,8,4,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,stroll,STR,aston_martin,16,9,2,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,bottas,BOT,alfa,14,10,1,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,piastri,PIA,mclaren,8,11,0,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,gasly,GAS,alpine,15,12,0,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,norris,NOR,mclaren,7,13,0,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,tsunoda,TSU,alphatauri,19,14,0,Finished,70
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,hulkenberg,HUL,haas,5,15,0,Lapped,69
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,zhou,ZHO,alfa,20,16,0,Lapped,69
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,kevin_magnussen,MAG,haas,13,17,0,Lapped,69
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,de_vries,DEV,alphatauri,17,18,0,Lapped,69
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,russell,RUS,mercedes,4,19,0,Retired,53
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,sargeant,SAR,williams,18,20,0,Retired,6
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,max_verstappen,VER,red_bull,1,1,26,Finished,71
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,leclerc,LEC,ferrari,2,2,18,Finished,71
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,perez,PER,red_bull,15,3,15,Finished,71
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,norris,NOR,mclaren,4,4,12,Finished,71
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,alonso,ALO,aston_martin,7,5,10,Finished,71
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,sainz,SAI,ferrari,3,6,8,Finished,71
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,russell,RUS,mercedes,11,7,6,Finished,71
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,hamilton,HAM,mercedes,5,8,4,Finished,71
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,stroll,STR,aston_martin,6,9,2,Finished,71
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,gasly,GAS,alpine,9,10,1,Finished,71
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,albon,ALB,williams,10,11,0,Finished,71
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,zhou,ZHO,alfa,17,12,0,Lapped,70
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,sargeant,SAR,williams,18,13,0,Lapped,70
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,ocon,OCO,alpine,12,14,0,Lapped,70
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,bottas,BOT,alfa,14,15,0,Lapped,70
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,piastri,PIA,mclaren,13,16,0,Lapped,70
